seq,timestamp,heart_rate,label
3108,1770751343.838483,112,ALERT
3109,1770751343.8600414,121,CRITICAL
3110,1770751343.882658,115,ALERT
3111,1770751343.9033093,130,CRITICAL
3112,1770751343.9289289,117,ALERT
3113,1770751343.9550822,124,CRITICAL
3114,1770751343.9750922,114,ALERT
3115,1770751343.998396,124,CRITICAL
3116,1770751344.0222352,110,ALERT
3117,1770751344.0427945,122,CRITICAL
3118,1770751344.065593,115,ALERT
3119,1770751344.0903213,117,ALERT
3120,1770751344.1110592,118,ALERT
3121,1770751344.1343422,118,ALERT
3122,1770751344.156289,119,ALERT
3123,1770751344.1793056,110,ALERT
3124,1770751344.2004414,129,CRITICAL
3125,1770751344.222713,113,ALERT
3126,1770751344.2465262,129,CRITICAL
3127,1770751344.2689276,119,ALERT
3128,1770751344.2931771,121,CRITICAL
3129,1770751344.320395,129,CRITICAL
3130,1770751344.3453877,127,CRITICAL
3131,1770751344.3694434,114,ALERT
3132,1770751344.3945231,110,ALERT
3133,1770751344.416005,122,CRITICAL
3134,1770751344.4375255,115,ALERT
3135,1770751344.4611738,115,ALERT
3136,1770751344.486711,121,CRITICAL
3137,1770751344.5108383,117,ALERT
3138,1770751344.5368164,114,ALERT
3139,1770751344.5586884,130,CRITICAL
3140,1770751344.5810053,120,ALERT
3141,1770751344.6054816,112,ALERT
3142,1770751344.6251433,113,ALERT
3143,1770751344.645497,123,CRITICAL
3144,1770751344.6664643,115,ALERT
3145,1770751344.6931026,123,CRITICAL
3146,1770751344.715426,110,ALERT
3147,1770751344.7387693,123,CRITICAL
3148,1770751344.7613943,116,ALERT
3149,1770751344.786709,110,ALERT
3150,1770751344.8082786,129,CRITICAL
3151,1770751344.831093,120,ALERT
3152,1770751344.8534272,117,ALERT
3153,1770751344.879321,120,ALERT
3154,1770751344.9015238,114,ALERT
3155,1770751344.9291444,115,ALERT
3156,1770751344.9499438,115,ALERT
3157,1770751344.9721477,118,ALERT
3158,1770751344.9966779,122,CRITICAL
3159,1770751345.016962,113,ALERT
3160,1770751345.0414124,114,ALERT
3161,1770751345.0654194,113,ALERT
3162,1770751345.081699,116,ALERT
3163,1770751345.0985942,121,CRITICAL
3164,1770751345.1197517,122,CRITICAL
3165,1770751345.1429677,123,CRITICAL
3166,1770751345.1673393,123,CRITICAL
3167,1770751345.1934707,126,CRITICAL
3168,1770751345.2122877,122,CRITICAL
3169,1770751345.235591,127,CRITICAL
3170,1770751345.255489,122,CRITICAL
3171,1770751345.2782445,121,CRITICAL
3172,1770751345.3015797,130,CRITICAL
3173,1770751345.3220289,124,CRITICAL
3174,1770751345.3453298,127,CRITICAL
3175,1770751345.367001,113,ALERT
3176,1770751345.3914955,120,ALERT
3177,1770751345.4117174,118,ALERT
3178,1770751345.4322243,115,ALERT
3179,1770751345.4590147,126,CRITICAL
3180,1770751345.4807374,111,ALERT
3181,1770751345.504245,118,ALERT
3182,1770751345.528007,121,CRITICAL
3183,1770751345.553087,122,CRITICAL
3184,1770751345.5782044,128,CRITICAL
3185,1770751345.597559,125,CRITICAL
3186,1770751345.6213803,110,ALERT
3187,1770751345.6435273,124,CRITICAL
3188,1770751345.6679525,128,CRITICAL
3189,1770751345.6933627,110,ALERT
3190,1770751345.7175348,113,ALERT
3191,1770751345.740874,113,ALERT
3192,1770751345.7599146,112,ALERT
3193,1770751345.7842557,128,CRITICAL
3194,1770751345.8065045,110,ALERT
3195,1770751345.8301468,112,ALERT
3196,1770751345.8504648,112,ALERT
3197,1770751345.8723211,130,CRITICAL
3198,1770751345.8983626,126,CRITICAL
3199,1770751345.9203308,129,CRITICAL
3200,1770751345.942998,118,ALERT
3201,1770751345.9677346,119,ALERT
3202,1770751345.989244,120,ALERT
3203,1770751346.009527,130,CRITICAL
3204,1770751346.033305,114,ALERT
3205,1770751346.0575001,112,ALERT
3206,1770751346.082674,111,ALERT
3207,1770751346.1061568,128,CRITICAL
3208,1770751346.1271558,127,CRITICAL
3209,1770751346.149271,110,ALERT
3210,1770751346.1730752,122,CRITICAL
3211,1770751346.196603,120,ALERT
3212,1770751346.2176135,114,ALERT
3213,1770751346.2375236,129,CRITICAL
3214,1770751346.2621338,119,ALERT
3215,1770751346.285508,129,CRITICAL
3216,1770751346.3112528,113,ALERT
3217,1770751346.3338654,117,ALERT
3218,1770751346.358312,125,CRITICAL
3219,1770751346.378534,122,CRITICAL
3220,1770751346.4005375,124,CRITICAL
3221,1770751346.4262192,122,CRITICAL
3222,1770751346.4533894,128,CRITICAL
3223,1770751346.4796982,114,ALERT
3224,1770751346.5072625,127,CRITICAL
3225,1770751346.5306084,122,CRITICAL
3226,1770751346.5575526,120,ALERT
3227,1770751346.5816398,112,ALERT
3228,1770751346.6041925,115,ALERT
3229,1770751346.6292381,118,ALERT
3230,1770751346.653831,118,ALERT
3231,1770751346.6752667,117,ALERT
3232,1770751346.6986861,116,ALERT
3233,1770751346.7202032,123,CRITICAL
3234,1770751346.745083,124,CRITICAL
3235,1770751346.7695405,121,CRITICAL
3236,1770751346.7925756,123,CRITICAL
3237,1770751346.8146245,126,CRITICAL
3238,1770751346.8418589,122,CRITICAL
3239,1770751346.866563,127,CRITICAL
3240,1770751346.8893862,122,CRITICAL
3241,1770751346.9116828,127,CRITICAL
3242,1770751346.9320402,113,ALERT
3243,1770751346.9551566,128,CRITICAL
3244,1770751346.979805,124,CRITICAL
3245,1770751347.0030868,125,CRITICAL
3246,1770751347.0312243,113,ALERT
3247,1770751347.0543396,114,ALERT
3248,1770751347.0748012,125,CRITICAL
3249,1770751347.0975976,88,NORMAL
3250,1770751347.1235535,73,NORMAL
3251,1770751347.146111,83,NORMAL
3252,1770751347.1671731,78,NORMAL
3253,1770751347.1871877,70,NORMAL
3254,1770751347.2128913,66,NORMAL
3255,1770751347.2326815,62,NORMAL
3256,1770751347.2553346,123,CRITICAL
3257,1770751347.2767506,123,CRITICAL
3258,1770751347.297365,124,CRITICAL
3259,1770751347.3214571,122,CRITICAL
3260,1770751347.344896,112,ALERT
3261,1770751347.3686144,110,ALERT
3262,1770751347.3925893,113,ALERT
3263,1770751347.418328,125,CRITICAL
3264,1770751347.4374306,130,CRITICAL
3265,1770751347.462512,123,CRITICAL
3266,1770751347.4858282,110,ALERT
3267,1770751347.5135431,116,ALERT
3268,1770751347.535467,130,CRITICAL
3269,1770751347.565418,115,ALERT
3270,1770751347.5890663,116,ALERT
3271,1770751347.6138031,110,ALERT
3272,1770751347.6387162,116,ALERT
3273,1770751347.6642034,118,ALERT
3274,1770751347.6881468,128,CRITICAL
3275,1770751347.710689,116,ALERT
3276,1770751347.7374978,115,ALERT
3277,1770751347.7605588,116,ALERT
3278,1770751347.7852807,121,CRITICAL
3279,1770751347.809511,110,ALERT
3280,1770751347.8326082,125,CRITICAL
3281,1770751347.8575606,119,ALERT
3282,1770751347.8815608,128,CRITICAL
3283,1770751347.9054823,113,ALERT
3284,1770751347.9294002,130,CRITICAL
3285,1770751347.9541466,127,CRITICAL
3286,1770751347.9772797,127,CRITICAL
3287,1770751348.0039532,130,CRITICAL
3288,1770751348.02413,125,CRITICAL
3289,1770751348.0453877,112,ALERT
3290,1770751348.0687118,117,ALERT
3291,1770751348.091102,118,ALERT
3292,1770751348.1113842,123,CRITICAL
3293,1770751348.1346207,122,CRITICAL
3294,1770751348.1595788,112,ALERT
3295,1770751348.1855166,121,CRITICAL
3296,1770751348.2084897,112,ALERT
3297,1770751348.2308352,111,ALERT
3298,1770751348.2535057,125,CRITICAL
3299,1770751348.2782211,114,ALERT
3300,1770751348.3030493,121,CRITICAL
3301,1770751348.3277519,114,ALERT
3302,1770751348.3514645,116,ALERT
3303,1770751348.3741777,126,CRITICAL
3304,1770751348.3995702,122,CRITICAL
3305,1770751348.4460256,128,CRITICAL
3306,1770751348.4632306,127,CRITICAL
3307,1770751348.4853022,110,ALERT
3308,1770751348.509076,123,CRITICAL
3309,1770751348.534388,128,CRITICAL
3310,1770751348.5538607,129,CRITICAL
3311,1770751348.5764942,127,CRITICAL
3312,1770751348.6014488,123,CRITICAL
3313,1770751348.6255434,127,CRITICAL
3314,1770751348.6484227,115,ALERT
3315,1770751348.6751635,118,ALERT
3316,1770751348.702122,120,ALERT
3317,1770751348.7253826,118,ALERT
3318,1770751348.7473316,126,CRITICAL
3319,1770751348.772925,120,ALERT
3320,1770751348.7966282,125,CRITICAL
3321,1770751348.817137,117,ALERT
3322,1770751348.8421142,125,CRITICAL
3323,1770751348.8639083,126,CRITICAL
3324,1770751348.8877032,116,ALERT
3325,1770751348.913561,128,CRITICAL
3326,1770751348.93747,128,CRITICAL
3327,1770751348.9568827,127,CRITICAL
3328,1770751348.9824548,117,ALERT
3329,1770751349.0049102,125,CRITICAL
3330,1770751349.0312884,129,CRITICAL
3331,1770751349.0540466,130,CRITICAL
3332,1770751349.0799432,110,ALERT
3333,1770751349.104299,112,ALERT
3334,1770751349.136623,121,CRITICAL
3335,1770751349.1589966,128,CRITICAL
3336,1770751349.17967,117,ALERT
3337,1770751349.20328,111,ALERT
3338,1770751349.2251663,124,CRITICAL
3339,1770751349.2471976,126,CRITICAL
3340,1770751349.2710598,130,CRITICAL
3341,1770751349.2935088,123,CRITICAL
3342,1770751349.3135166,121,CRITICAL
3343,1770751349.3372462,127,CRITICAL
3344,1770751349.3600261,127,CRITICAL
3345,1770751349.3816326,127,CRITICAL
3346,1770751349.4049108,125,CRITICAL
3347,1770751349.4306066,123,CRITICAL
3348,1770751349.4502838,124,CRITICAL
3349,1770751349.4688835,111,ALERT
3350,1770751349.4916139,111,ALERT
3351,1770751349.5116823,127,CRITICAL
3352,1770751349.5335658,119,ALERT
3353,1770751349.559629,117,ALERT
3354,1770751349.5804176,115,ALERT
3355,1770751349.605527,129,CRITICAL
3356,1770751349.627337,126,CRITICAL
3357,1770751349.6484363,130,CRITICAL
3358,1770751349.6720939,114,ALERT
3359,1770751349.6955047,113,ALERT
3360,1770751349.7141414,122,CRITICAL
3361,1770751349.7408826,110,ALERT
3362,1770751349.7613204,121,CRITICAL
3363,1770751349.7882502,110,ALERT
3364,1770751349.809085,127,CRITICAL
3365,1770751349.8331282,116,ALERT
3366,1770751349.8556511,113,ALERT
3367,1770751349.8743978,129,CRITICAL
3368,1770751349.8975816,124,CRITICAL
3369,1770751349.9200656,112,ALERT
3370,1770751349.9456449,114,ALERT
3371,1770751349.9673162,128,CRITICAL
3372,1770751349.9891722,116,ALERT
3373,1770751350.0110722,125,CRITICAL
3374,1770751350.0368946,127,CRITICAL
3375,1770751350.059941,119,ALERT
3376,1770751350.082082,130,CRITICAL
3377,1770751350.1031125,123,CRITICAL
3378,1770751350.1272178,110,ALERT
3379,1770751350.15242,120,ALERT
3380,1770751350.1763337,115,ALERT
3381,1770751350.1974285,112,ALERT
3382,1770751350.2233098,110,ALERT
3383,1770751350.2469327,116,ALERT
3384,1770751350.2686856,111,ALERT
3385,1770751350.2938082,114,ALERT
3386,1770751350.3135014,119,ALERT
3387,1770751350.34052,125,CRITICAL
3388,1770751350.3634872,130,CRITICAL
3389,1770751350.3885415,122,CRITICAL
3390,1770751350.4156508,115,ALERT
3391,1770751350.4404578,116,ALERT
3392,1770751350.4661472,130,CRITICAL
3393,1770751350.4825416,129,CRITICAL
3394,1770751350.505006,115,ALERT
3395,1770751350.527696,110,ALERT
3396,1770751350.5515773,112,ALERT
3397,1770751350.5750027,119,ALERT
3398,1770751350.6015575,110,ALERT
3399,1770751350.6251094,112,ALERT
3400,1770751350.6498873,110,ALERT
3401,1770751350.6735067,110,ALERT
3402,1770751350.697455,121,CRITICAL
3403,1770751350.722109,112,ALERT
3404,1770751350.7437828,116,ALERT
3405,1770751350.7691698,126,CRITICAL
3406,1770751350.7907963,130,CRITICAL
3407,1770751350.8136218,110,ALERT
3408,1770751350.8368099,122,CRITICAL
3409,1770751350.8573785,124,CRITICAL
3410,1770751350.8853054,124,CRITICAL
3411,1770751350.907722,121,CRITICAL
3412,1770751350.9349535,116,ALERT
3413,1770751350.9588485,127,CRITICAL
3414,1770751350.9844534,125,CRITICAL
3415,1770751351.0047028,110,ALERT
3416,1770751351.0252302,119,ALERT
3417,1770751351.049088,128,CRITICAL
3418,1770751351.0725567,125,CRITICAL
3419,1770751351.0987005,113,ALERT
3420,1770751351.119621,130,CRITICAL
3421,1770751351.1441126,119,ALERT
3422,1770751351.1654277,113,ALERT
3423,1770751351.1875544,113,ALERT
3424,1770751351.210989,112,ALERT
3425,1770751351.2357333,119,ALERT
3426,1770751351.2590635,115,ALERT
3427,1770751351.2820706,128,CRITICAL
3428,1770751351.3089516,127,CRITICAL
3429,1770751351.3343022,127,CRITICAL
3430,1770751351.3577743,116,ALERT
3431,1770751351.3813522,123,CRITICAL
3432,1770751351.4063294,113,ALERT
3433,1770751351.4269314,111,ALERT
3434,1770751351.4505823,110,ALERT
3435,1770751351.474776,113,ALERT
3436,1770751351.4955747,119,ALERT
3437,1770751351.5211189,124,CRITICAL
3438,1770751351.5431817,127,CRITICAL
3439,1770751351.566905,114,ALERT
3440,1770751351.5899248,122,CRITICAL
3441,1770751351.615967,124,CRITICAL
3442,1770751351.6381896,117,ALERT
3443,1770751351.661791,126,CRITICAL
3444,1770751351.6812434,123,CRITICAL
3445,1770751351.6985693,120,ALERT
3446,1770751351.7184408,118,ALERT
3447,1770751351.7406044,110,ALERT
3448,1770751351.7690156,115,ALERT
3449,1770751351.7923563,127,CRITICAL
3450,1770751351.8135855,117,ALERT
3451,1770751351.8375165,126,CRITICAL
3452,1770751351.8581867,113,ALERT
3453,1770751351.8821237,119,ALERT
3454,1770751351.904514,128,CRITICAL
3455,1770751351.9310408,119,ALERT
3456,1770751351.952783,111,ALERT
3457,1770751351.981181,126,CRITICAL
3458,1770751352.0032556,119,ALERT
3459,1770751352.023849,124,CRITICAL
3460,1770751352.0485182,118,ALERT
3461,1770751352.068973,126,CRITICAL
3462,1770751352.091548,118,ALERT
3463,1770751352.11343,126,CRITICAL
3464,1770751352.1358275,115,ALERT
3465,1770751352.1572933,112,ALERT
3466,1770751352.1789699,127,CRITICAL
3467,1770751352.2043207,122,CRITICAL
3468,1770751352.2310293,113,ALERT
3469,1770751352.2527137,111,ALERT
3470,1770751352.2769642,110,ALERT
3471,1770751352.3015826,89,NORMAL
3472,1770751352.3241918,69,NORMAL
3473,1770751352.3511405,88,NORMAL
3474,1770751352.3728561,60,NORMAL
3475,1770751352.3952763,72,NORMAL
3476,1770751352.4210064,69,NORMAL
3477,1770751352.4415271,68,NORMAL
3478,1770751352.4640448,79,NORMAL
3479,1770751352.4887736,73,NORMAL
3480,1770751352.5129468,71,NORMAL
3481,1770751352.5350385,69,NORMAL
3482,1770751352.5577538,69,NORMAL
3483,1770751352.5785203,74,NORMAL
3484,1770751352.611386,68,NORMAL
3485,1770751352.6336868,86,NORMAL
3486,1770751352.659752,88,NORMAL
3487,1770751352.6831908,87,NORMAL
3488,1770751352.7023404,85,NORMAL
3489,1770751352.724341,62,NORMAL
3490,1770751352.7472892,76,NORMAL
3491,1770751352.7695613,80,NORMAL
3492,1770751352.7934272,75,NORMAL
3493,1770751352.8184597,83,NORMAL
3494,1770751352.8414283,77,NORMAL
3495,1770751352.8656182,85,NORMAL
3496,1770751352.890108,71,NORMAL
3497,1770751352.9144058,88,NORMAL
3498,1770751352.9370117,79,NORMAL
3499,1770751352.960636,90,NORMAL
3500,1770751352.9830718,86,NORMAL
3501,1770751353.0051138,86,NORMAL
3502,1770751353.025237,89,NORMAL
3503,1770751353.0449336,85,NORMAL
3504,1770751353.0669312,77,NORMAL
3505,1770751353.0926993,65,NORMAL
3506,1770751353.111562,79,NORMAL
3507,1770751353.1352909,75,NORMAL
3508,1770751353.1617246,90,NORMAL
3509,1770751353.1843724,60,NORMAL
3510,1770751353.2067726,89,NORMAL
3511,1770751353.2261631,63,NORMAL
3512,1770751353.2483306,115,ALERT
3513,1770751353.2705677,113,ALERT
3514,1770751353.2913508,110,ALERT
3515,1770751353.315654,126,CRITICAL
3516,1770751353.3374774,127,CRITICAL
3517,1770751353.3587768,112,ALERT
3518,1770751353.3811336,121,CRITICAL
3519,1770751353.4046822,119,ALERT
3520,1770751353.4286532,111,ALERT
3521,1770751353.4500253,129,CRITICAL
3522,1770751353.475257,111,ALERT
3523,1770751353.4987857,111,ALERT
3524,1770751353.522127,124,CRITICAL
3525,1770751353.543579,120,ALERT
3526,1770751353.5663846,118,ALERT
3527,1770751353.591574,117,ALERT
3528,1770751353.6214507,120,ALERT
3529,1770751353.6464348,128,CRITICAL
3530,1770751353.6703432,126,CRITICAL
3531,1770751353.6955974,116,ALERT
3532,1770751353.7172,120,ALERT
3533,1770751353.7390757,116,ALERT
3534,1770751353.762936,124,CRITICAL
3535,1770751353.7871208,128,CRITICAL
3536,1770751353.8091319,130,CRITICAL
3537,1770751353.8304896,110,ALERT
3538,1770751353.8546655,123,CRITICAL
3539,1770751353.8793309,110,ALERT
3540,1770751353.903024,114,ALERT
3541,1770751353.9284859,112,ALERT
3542,1770751353.9502306,126,CRITICAL
3543,1770751353.9734888,124,CRITICAL
3544,1770751353.9984195,114,ALERT
3545,1770751354.0280404,130,CRITICAL
3546,1770751354.049289,116,ALERT
3547,1770751354.0761867,119,ALERT
3548,1770751354.100058,114,ALERT
3549,1770751354.1281624,114,ALERT
3550,1770751354.1521406,125,CRITICAL
3551,1770751354.1774082,121,CRITICAL
3552,1770751354.203077,118,ALERT
3553,1770751354.2282982,130,CRITICAL
3554,1770751354.248742,121,CRITICAL
3555,1770751354.2745564,117,ALERT
3556,1770751354.295296,125,CRITICAL
3557,1770751354.317436,121,CRITICAL
3558,1770751354.3416038,116,ALERT
3559,1770751354.36186,130,CRITICAL
3560,1770751354.3914568,118,ALERT
3561,1770751354.4162216,127,CRITICAL
3562,1770751354.4371128,118,ALERT
3563,1770751354.4616218,128,CRITICAL
3564,1770751354.486492,117,ALERT
3565,1770751354.5084121,118,ALERT
3566,1770751354.5372853,120,ALERT
3567,1770751354.5638688,111,ALERT
3568,1770751354.590313,114,ALERT
3569,1770751354.616256,118,ALERT
3570,1770751354.6405523,126,CRITICAL
3571,1770751354.6650748,115,ALERT
3572,1770751354.6879191,115,ALERT
3573,1770751354.7149522,121,CRITICAL
3574,1770751354.7374315,118,ALERT
3575,1770751354.7630107,126,CRITICAL
3576,1770751354.7886453,127,CRITICAL
3577,1770751354.8104,126,CRITICAL
3578,1770751354.8312798,113,ALERT
3579,1770751354.8556612,130,CRITICAL
3580,1770751354.8750834,130,CRITICAL
3581,1770751354.9002752,112,ALERT
3582,1770751354.9248903,122,CRITICAL
3583,1770751354.948232,128,CRITICAL
3584,1770751354.971572,113,ALERT
3585,1770751354.9938855,110,ALERT
3586,1770751355.015731,114,ALERT
3587,1770751355.0390224,120,ALERT
3588,1770751355.063384,122,CRITICAL
3589,1770751355.0863287,118,ALERT
3590,1770751355.1135886,128,CRITICAL
3591,1770751355.137222,118,ALERT
3592,1770751355.165779,117,ALERT
3593,1770751355.1893067,121,CRITICAL
3594,1770751355.2149894,124,CRITICAL
3595,1770751355.236731,119,ALERT
3596,1770751355.2589104,127,CRITICAL
3597,1770751355.281873,129,CRITICAL
3598,1770751355.305589,128,CRITICAL
3599,1770751355.3289242,126,CRITICAL
3600,1770751355.3478198,111,ALERT
3601,1770751355.3703542,112,ALERT
3602,1770751355.3918822,115,ALERT
3603,1770751355.413753,112,ALERT
3604,1770751355.441719,121,CRITICAL
3605,1770751355.4629517,120,ALERT
3606,1770751355.48572,115,ALERT
3607,1770751355.5083783,119,ALERT
3608,1770751355.5295749,124,CRITICAL
3609,1770751355.5536432,126,CRITICAL
3610,1770751355.574501,128,CRITICAL
3611,1770751355.598222,128,CRITICAL
3612,1770751355.6204743,110,ALERT
3613,1770751355.643603,130,CRITICAL
3614,1770751355.6690726,116,ALERT
3615,1770751355.6916652,118,ALERT
3616,1770751355.7108195,128,CRITICAL
3617,1770751355.7289736,128,CRITICAL
3618,1770751355.745551,128,CRITICAL
3619,1770751355.7695115,128,CRITICAL
3620,1770751355.7935216,115,ALERT
3621,1770751355.8161378,119,ALERT
3622,1770751355.8414814,123,CRITICAL
3623,1770751355.8669908,118,ALERT
3624,1770751355.8894029,126,CRITICAL
3625,1770751355.9084797,123,CRITICAL
3626,1770751355.9253988,122,CRITICAL
3627,1770751355.9452398,122,CRITICAL
3628,1770751355.9630115,121,CRITICAL
3629,1770751355.9849944,111,ALERT
3630,1770751356.0101557,113,ALERT
3631,1770751356.0302727,119,ALERT
3632,1770751356.0552888,130,CRITICAL
3633,1770751356.0776844,120,ALERT
3634,1770751356.1003382,128,CRITICAL
3635,1770751356.1228454,110,ALERT
3636,1770751356.1476996,120,ALERT
3637,1770751356.1724036,128,CRITICAL
3638,1770751356.190135,125,CRITICAL
3639,1770751356.2112653,124,CRITICAL
3640,1770751356.2347264,123,CRITICAL
3641,1770751356.2541616,118,ALERT
3642,1770751356.2791903,120,ALERT
3643,1770751356.3028693,115,ALERT
3644,1770751356.3216934,118,ALERT
3645,1770751356.3459642,128,CRITICAL
3646,1770751356.3694172,122,CRITICAL
3647,1770751356.3934155,116,ALERT
3648,1770751356.4178364,128,CRITICAL
3649,1770751356.4448829,127,CRITICAL
3650,1770751356.4655108,115,ALERT
3651,1770751356.4881802,124,CRITICAL
3652,1770751356.509962,112,ALERT
3653,1770751356.5316062,128,CRITICAL
3654,1770751356.5577059,125,CRITICAL
3655,1770751356.5853136,111,ALERT
3656,1770751356.6051304,118,ALERT
3657,1770751356.6281009,119,ALERT
3658,1770751356.6493998,119,ALERT
3659,1770751356.6711302,112,ALERT
3660,1770751356.6957977,120,ALERT
3661,1770751356.7168627,124,CRITICAL
3662,1770751356.743159,126,CRITICAL
3663,1770751356.7684033,110,ALERT
3664,1770751356.7920084,111,ALERT
3665,1770751356.8148,114,ALERT
3666,1770751356.8361988,130,CRITICAL
3667,1770751356.859147,130,CRITICAL
3668,1770751356.8822918,126,CRITICAL
3669,1770751356.9042103,123,CRITICAL
3670,1770751356.92568,112,ALERT
3671,1770751356.9487348,110,ALERT
3672,1770751356.9732268,124,CRITICAL
3673,1770751356.9967391,112,ALERT
3674,1770751357.0205052,127,CRITICAL
3675,1770751357.0476527,120,ALERT
3676,1770751357.065799,122,CRITICAL
3677,1770751357.0906816,115,ALERT
3678,1770751357.1159203,118,ALERT
3679,1770751357.1374664,130,CRITICAL
3680,1770751357.156905,113,ALERT
3681,1770751357.1775153,120,ALERT
3682,1770751357.2002769,117,ALERT
3683,1770751357.225164,125,CRITICAL
3684,1770751357.2498937,116,ALERT
3685,1770751357.2711332,113,ALERT
3686,1770751357.2968102,121,CRITICAL
3687,1770751357.3208008,127,CRITICAL
3688,1770751357.347015,111,ALERT
3689,1770751357.372792,124,CRITICAL
3690,1770751357.3977363,118,ALERT
3691,1770751357.4223099,127,CRITICAL
3692,1770751357.4424808,130,CRITICAL
3693,1770751357.4669635,112,ALERT
3694,1770751357.489053,120,ALERT
3695,1770751357.512471,120,ALERT
3696,1770751357.534901,130,CRITICAL
3697,1770751357.5597532,116,ALERT
3698,1770751357.58567,123,CRITICAL
3699,1770751357.6060064,116,ALERT
3700,1770751357.631605,113,ALERT
3701,1770751357.6545634,110,ALERT
3702,1770751357.6746554,124,CRITICAL
3703,1770751357.700682,110,ALERT
3704,1770751357.725269,122,CRITICAL
3705,1770751357.7467752,128,CRITICAL
3706,1770751357.7673845,130,CRITICAL
3707,1770751357.7929618,116,ALERT
3708,1770751357.8155818,126,CRITICAL
3709,1770751357.8384213,113,ALERT
3710,1770751357.862943,123,CRITICAL
3711,1770751357.8868022,120,ALERT
3712,1770751357.910891,110,ALERT
3713,1770751357.9327908,113,ALERT
3714,1770751357.9526246,111,ALERT
3715,1770751357.9769056,116,ALERT
3716,1770751358.001449,126,CRITICAL
3717,1770751358.0247126,113,ALERT
3718,1770751358.045538,118,ALERT
3719,1770751358.0682588,124,CRITICAL
3720,1770751358.091235,113,ALERT
3721,1770751358.113583,123,CRITICAL
3722,1770751358.1404126,111,ALERT
3723,1770751358.1638546,112,ALERT
3724,1770751358.1851315,126,CRITICAL
3725,1770751358.209389,121,CRITICAL
3726,1770751358.2306063,112,ALERT
3727,1770751358.2541144,118,ALERT
3728,1770751358.2786398,67,NORMAL
3729,1770751358.3032048,74,NORMAL
3730,1770751358.3273919,65,NORMAL
3731,1770751358.3535955,71,NORMAL
3732,1770751358.3707163,79,NORMAL
3733,1770751358.3971531,78,NORMAL
3734,1770751358.4228876,87,NORMAL
3735,1770751358.4464028,66,NORMAL
3736,1770751358.4723973,80,NORMAL
3737,1770751358.4935455,79,NORMAL
3738,1770751358.5149322,78,NORMAL
3739,1770751358.5377042,74,NORMAL
3740,1770751358.5613127,69,NORMAL
3741,1770751358.5844648,84,NORMAL
3742,1770751358.6072245,66,NORMAL
3743,1770751358.6292238,62,NORMAL
3744,1770751358.6510909,65,NORMAL
3745,1770751358.6746633,60,NORMAL
3746,1770751358.6971993,115,ALERT
3747,1770751358.721154,112,ALERT
3748,1770751358.743851,125,CRITICAL
3749,1770751358.765823,128,CRITICAL
3750,1770751358.7880638,129,CRITICAL
3751,1770751358.8136597,116,ALERT
3752,1770751358.838203,117,ALERT
3753,1770751358.8602388,115,ALERT
3754,1770751358.8833783,125,CRITICAL
3755,1770751358.9094882,115,ALERT
3756,1770751358.933492,125,CRITICAL
3757,1770751358.9552267,110,ALERT
3758,1770751358.9748323,124,CRITICAL
3759,1770751358.9992766,120,ALERT
3760,1770751359.0235965,128,CRITICAL
3761,1770751359.0469115,126,CRITICAL
3762,1770751359.0707612,120,ALERT
3763,1770751359.0938728,125,CRITICAL
3764,1770751359.119356,118,ALERT
3765,1770751359.1429842,124,CRITICAL
3766,1770751359.1640337,130,CRITICAL
3767,1770751359.1880887,130,CRITICAL
3768,1770751359.2050447,126,CRITICAL
3769,1770751359.2274766,116,ALERT
3770,1770751359.2529817,120,ALERT
3771,1770751359.2719672,118,ALERT
3772,1770751359.2969193,129,CRITICAL
3773,1770751359.3170216,127,CRITICAL
3774,1770751359.3374145,116,ALERT
3775,1770751359.3587348,120,ALERT
3776,1770751359.381154,112,ALERT
3777,1770751359.4002445,111,ALERT
3778,1770751359.4257848,119,ALERT
3779,1770751359.4456267,113,ALERT
3780,1770751359.47316,112,ALERT
3781,1770751359.494924,114,ALERT
3782,1770751359.5213814,123,CRITICAL
3783,1770751359.5444634,111,ALERT
3784,1770751359.5665514,125,CRITICAL
3785,1770751359.5930123,118,ALERT
3786,1770751359.6144524,114,ALERT
3787,1770751359.6375341,124,CRITICAL
3788,1770751359.65849,116,ALERT
3789,1770751359.6812618,118,ALERT
3790,1770751359.7068262,120,ALERT
3791,1770751359.7317622,113,ALERT
3792,1770751359.7544558,130,CRITICAL
3793,1770751359.7782643,129,CRITICAL
3794,1770751359.8008058,121,CRITICAL
3795,1770751359.826626,113,ALERT
3796,1770751359.8504388,125,CRITICAL
3797,1770751359.8720515,113,ALERT
3798,1770751359.8953195,120,ALERT
3799,1770751359.9198403,130,CRITICAL
3800,1770751359.9441948,126,CRITICAL
3801,1770751359.968302,115,ALERT
3802,1770751359.9944067,120,ALERT
3803,1770751360.020589,119,ALERT
3804,1770751360.0430703,124,CRITICAL
3805,1770751360.0660534,122,CRITICAL
3806,1770751360.0874155,126,CRITICAL
3807,1770751360.107505,114,ALERT
3808,1770751360.1301444,125,CRITICAL
3809,1770751360.1516669,117,ALERT
3810,1770751360.173582,114,ALERT
3811,1770751360.1972613,126,CRITICAL
3812,1770751360.217212,110,ALERT
3813,1770751360.2374063,117,ALERT
3814,1770751360.2610037,111,ALERT
3815,1770751360.2837725,124,CRITICAL
3816,1770751360.3095243,126,CRITICAL
