seq,send_time,recv_time,heart_rate,label,delay
6409,1770751418.7148137,1770751418.765248,125,CRITICAL,0.05043435096740723
6410,1770751418.7389379,1770751418.789238,123,CRITICAL,0.05030012130737305
6411,1770751418.7637556,1770751418.8142211,122,CRITICAL,0.05046558380126953
6412,1770751418.7859416,1770751418.8365536,112,ALERT,0.05061197280883789
6413,1770751418.8111815,1770751418.8614306,113,ALERT,0.05024909973144531
6414,1770751418.837773,1770751418.888471,113,ALERT,0.05069780349731445
6415,1770751418.8611567,1770751418.9119556,116,ALERT,0.050798892974853516
6416,1770751418.8883357,1770751418.9386706,114,ALERT,0.050334930419921875
6417,1770751418.9117537,1770751418.9622822,118,ALERT,0.050528526306152344
6418,1770751418.936922,1770751418.9873412,120,ALERT,0.05041909217834473
6419,1770751418.9591105,1770751419.0095265,116,ALERT,0.050415992736816406
6420,1770751418.9794104,1770751419.029648,110,ALERT,0.05023765563964844
6421,1770751419.0008914,1770751419.0514877,130,CRITICAL,0.05059623718261719
6422,1770751419.0264716,1770751419.0769575,112,ALERT,0.050485849380493164
6423,1770751419.0487087,1770751419.0994709,118,ALERT,0.050762176513671875
6424,1770751419.0742652,1770751419.124544,118,ALERT,0.050278663635253906
6425,1770751419.0993276,1770751419.1498153,129,CRITICAL,0.05048775672912598
6426,1770751419.1243854,1770751419.1749048,126,CRITICAL,0.050519466400146484
6428,1770751419.1748252,1770751419.2252283,113,ALERT,0.05040311813354492
6429,1770751419.2002935,1770751419.2510931,129,CRITICAL,0.05079960823059082
6430,1770751419.2240539,1770751419.2746706,114,ALERT,0.05061674118041992
6431,1770751419.2508461,1770751419.3010962,120,ALERT,0.05025005340576172
6432,1770751419.2758727,1770751419.326413,125,CRITICAL,0.05054020881652832
6433,1770751419.3009613,1770751419.3514922,112,ALERT,0.05053091049194336
6434,1770751419.323112,1770751419.3735583,112,ALERT,0.050446271896362305
6435,1770751419.3451085,1770751419.3957653,120,ALERT,0.050656795501708984
6437,1770751419.3920202,1770751419.4425251,123,CRITICAL,0.05050492286682129
6438,1770751419.42223,1770751419.4725392,121,CRITICAL,0.050309181213378906
6439,1770751419.445629,1770751419.4962325,118,ALERT,0.050603628158569336
6440,1770751419.472394,1770751419.5228767,119,ALERT,0.050482749938964844
6442,1770751419.5311308,1770751419.581616,113,ALERT,0.05048513412475586
6443,1770751419.560349,1770751419.6108515,115,ALERT,0.05050253868103027
6444,1770751419.5853982,1770751419.6360712,126,CRITICAL,0.05067300796508789
6445,1770751419.6081765,1770751419.658626,110,ALERT,0.05044960975646973
6446,1770751419.632667,1770751419.6832204,116,ALERT,0.050553321838378906
6447,1770751419.650145,1770751419.7004182,113,ALERT,0.05027318000793457
6448,1770751419.6768801,1770751419.7274735,126,CRITICAL,0.05059337615966797
6449,1770751419.7067506,1770751419.7572098,112,ALERT,0.05045914649963379
6450,1770751419.7322423,1770751419.7829564,125,CRITICAL,0.05071401596069336
6451,1770751419.7522938,1770751419.8028774,124,CRITICAL,0.050583600997924805
6452,1770751419.777694,1770751419.8281686,124,CRITICAL,0.05047464370727539
6453,1770751419.802737,1770751419.8531287,126,CRITICAL,0.05039167404174805
6454,1770751419.8273594,1770751419.8780036,127,CRITICAL,0.0506441593170166
6455,1770751419.8523319,1770751419.9029064,124,CRITICAL,0.050574541091918945
6456,1770751419.877986,1770751419.9284906,130,CRITICAL,0.05050468444824219
6457,1770751419.9040534,1770751419.9546494,128,CRITICAL,0.050595998764038086
6458,1770751419.9337168,1770751419.9842722,115,ALERT,0.05055546760559082
6459,1770751419.9600794,1770751420.0105479,113,ALERT,0.05046844482421875
6460,1770751419.9886415,1770751420.0393293,122,CRITICAL,0.05068778991699219
6461,1770751420.0136523,1770751420.0643315,117,ALERT,0.05067920684814453
6462,1770751420.034997,1770751420.0855398,130,CRITICAL,0.05054283142089844
6463,1770751420.060333,1770751420.1108642,110,ALERT,0.05053114891052246
6464,1770751420.0837739,1770751420.1340854,110,ALERT,0.05031156539916992
6465,1770751420.1084585,1770751420.1588855,126,CRITICAL,0.05042695999145508
6466,1770751420.1330936,1770751420.183675,117,ALERT,0.05058145523071289
6467,1770751420.1581435,1770751420.2084424,75,NORMAL,0.05029892921447754
6468,1770751420.1818614,1770751420.232205,89,NORMAL,0.05034351348876953
6469,1770751420.2068183,1770751420.2572775,70,NORMAL,0.05045914649963379
6470,1770751420.2304049,1770751420.2808902,75,NORMAL,0.05048537254333496
6472,1770751420.2807496,1770751420.331309,65,NORMAL,0.05055952072143555
6473,1770751420.3016582,1770751420.3525362,60,NORMAL,0.050878047943115234
6474,1770751420.3279352,1770751420.3782742,87,NORMAL,0.0503389835357666
6475,1770751420.3557322,1770751420.406228,78,NORMAL,0.05049586296081543
6476,1770751420.3847532,1770751420.4352677,84,NORMAL,0.05051445960998535
6477,1770751420.4092371,1770751420.4597204,72,NORMAL,0.05048322677612305
6478,1770751420.4291072,1770751420.479394,63,NORMAL,0.05028676986694336
6479,1770751420.4536276,1770751420.5041518,61,NORMAL,0.050524234771728516
6480,1770751420.4786823,1770751420.5299826,66,NORMAL,0.0513002872467041
6481,1770751420.5024686,1770751420.5548022,83,NORMAL,0.05233359336853027
6482,1770751420.527578,1770751420.579823,73,NORMAL,0.05224490165710449
6483,1770751420.5488408,1770751420.6008396,76,NORMAL,0.05199885368347168
6485,1770751420.6016517,1770751420.6519775,71,NORMAL,0.050325870513916016
6486,1770751420.6283197,1770751420.678894,79,NORMAL,0.050574302673339844
6487,1770751420.6508787,1770751420.7013376,88,NORMAL,0.05045890808105469
6488,1770751420.671902,1770751420.7224386,76,NORMAL,0.0505366325378418
6489,1770751420.6947515,1770751420.744948,77,NORMAL,0.05019640922546387
6490,1770751420.718338,1770751420.7685435,64,NORMAL,0.05020546913146973
6491,1770751420.7370138,1770751420.7875175,79,NORMAL,0.05050373077392578
6492,1770751420.755046,1770751420.8055224,85,NORMAL,0.0504765510559082
6493,1770751420.7775228,1770751420.8282146,70,NORMAL,0.050691843032836914
6494,1770751420.8016226,1770751420.8522766,84,NORMAL,0.050653934478759766
6495,1770751420.8220894,1770751420.8724098,67,NORMAL,0.05032038688659668
6496,1770751420.8475068,1770751420.8980951,116,ALERT,0.050588369369506836
6497,1770751420.8693724,1770751420.919999,120,ALERT,0.050626516342163086
6498,1770751420.8978825,1770751420.9484806,119,ALERT,0.05059814453125
6499,1770751420.9226012,1770751420.972971,116,ALERT,0.0503697395324707
6500,1770751420.9403968,1770751420.9910421,123,CRITICAL,0.05064535140991211
6501,1770751420.9644346,1770751421.0150828,120,ALERT,0.05064821243286133
6502,1770751420.9858587,1770751421.0363297,122,CRITICAL,0.05047106742858887
6503,1770751421.0123003,1770751421.0626655,120,ALERT,0.05036520957946777
6504,1770751421.0356495,1770751421.0859814,113,ALERT,0.050331830978393555
6505,1770751421.0602772,1770751421.110762,130,CRITICAL,0.050484657287597656
6506,1770751421.0835094,1770751421.1338096,130,CRITICAL,0.05030012130737305
6507,1770751421.108362,1770751421.158898,113,ALERT,0.050536155700683594
6508,1770751421.1314793,1770751421.1818786,113,ALERT,0.0503993034362793
6509,1770751421.1538801,1770751421.2043483,112,ALERT,0.05046820640563965
6510,1770751421.17622,1770751421.226405,120,ALERT,0.05018496513366699
6511,1770751421.2045548,1770751421.2551098,115,ALERT,0.05055499076843262
6512,1770751421.2261407,1770751421.2763999,128,CRITICAL,0.05025911331176758
6513,1770751421.2493336,1770751421.2998068,118,ALERT,0.05047321319580078
6514,1770751421.273089,1770751421.3238192,114,ALERT,0.050730228424072266
6515,1770751421.2986822,1770751421.3490708,128,CRITICAL,0.05038857460021973
6516,1770751421.3197005,1770751421.3700502,111,ALERT,0.05034971237182617
6517,1770751421.3450503,1770751421.395485,111,ALERT,0.05043458938598633
6518,1770751421.3691123,1770751421.4196038,115,ALERT,0.0504915714263916
6519,1770751421.390293,1770751421.4405444,128,CRITICAL,0.05025148391723633
6520,1770751421.4073668,1770751421.457633,111,ALERT,0.050266265869140625
6521,1770751421.4344597,1770751421.4848263,110,ALERT,0.05036664009094238
6522,1770751421.4562857,1770751421.5068936,125,CRITICAL,0.050607919692993164
6523,1770751421.4804766,1770751421.5310242,121,CRITICAL,0.05054759979248047
6524,1770751421.5051322,1770751421.5554216,119,ALERT,0.05028939247131348
6525,1770751421.5309746,1770751421.581289,121,CRITICAL,0.05031442642211914
6526,1770751421.5549617,1770751421.6054842,125,CRITICAL,0.050522565841674805
6527,1770751421.5788763,1770751421.629171,120,ALERT,0.05029463768005371
6528,1770751421.6038005,1770751421.6543534,114,ALERT,0.0505528450012207
6529,1770751421.630348,1770751421.680577,125,CRITICAL,0.05022907257080078
6531,1770751421.6825204,1770751421.7327251,113,ALERT,0.05020475387573242
6532,1770751421.70904,1770751421.759698,122,CRITICAL,0.05065798759460449
6533,1770751421.7323682,1770751421.7829933,128,CRITICAL,0.05062508583068848
6534,1770751421.754984,1770751421.80546,114,ALERT,0.05047607421875
6535,1770751421.7811897,1770751421.8315947,130,CRITICAL,0.050405025482177734
6536,1770751421.8053164,1770751421.8556802,129,CRITICAL,0.050363779067993164
6537,1770751421.8305619,1770751421.8808892,122,CRITICAL,0.050327301025390625
6538,1770751421.8534002,1770751421.9038377,126,CRITICAL,0.05043745040893555
6539,1770751421.8787858,1770751421.9292052,112,ALERT,0.05041933059692383
6540,1770751421.9035678,1770751421.9539742,125,CRITICAL,0.050406455993652344
6541,1770751421.9269757,1770751421.9774015,117,ALERT,0.05042576789855957
6542,1770751421.9531617,1770751422.003734,115,ALERT,0.05057239532470703
6543,1770751421.979631,1770751422.0301294,130,CRITICAL,0.05049848556518555
6544,1770751422.003651,1770751422.0541446,115,ALERT,0.050493717193603516
6545,1770751422.0350218,1770751422.0855243,129,CRITICAL,0.05050253868103027
6546,1770751422.06043,1770751422.1109715,118,ALERT,0.05054140090942383
6548,1770751422.1114962,1770751422.161886,129,CRITICAL,0.050389766693115234
6549,1770751422.1366997,1770751422.187224,129,CRITICAL,0.050524234771728516
6550,1770751422.1618176,1770751422.2125816,120,ALERT,0.05076408386230469
6551,1770751422.1885865,1770751422.2390077,120,ALERT,0.05042123794555664
6552,1770751422.2134042,1770751422.2638102,126,CRITICAL,0.05040597915649414
6553,1770751422.237791,1770751422.2882226,124,CRITICAL,0.05043148994445801
6555,1770751422.2855372,1770751422.3363678,127,CRITICAL,0.05083060264587402
6556,1770751422.3050325,1770751422.3555932,130,CRITICAL,0.050560712814331055
6557,1770751422.3315709,1770751422.382113,128,CRITICAL,0.05054211616516113
6558,1770751422.3553321,1770751422.4058425,121,CRITICAL,0.050510406494140625
6559,1770751422.3888152,1770751422.4394665,117,ALERT,0.05065131187438965
6560,1770751422.4272075,1770751422.4775171,111,ALERT,0.05030965805053711
6561,1770751422.4584873,1770751422.5087373,124,CRITICAL,0.05025005340576172
6562,1770751422.4832616,1770751422.5338995,125,CRITICAL,0.05063796043395996
6563,1770751422.5081892,1770751422.5588655,112,ALERT,0.05067634582519531
6564,1770751422.5387561,1770751422.589243,125,CRITICAL,0.05048680305480957
6565,1770751422.5665357,1770751422.6169133,130,CRITICAL,0.050377607345581055
6566,1770751422.5894759,1770751422.6400812,124,CRITICAL,0.05060529708862305
6567,1770751422.6142159,1770751422.6644278,116,ALERT,0.05021190643310547
6568,1770751422.6423252,1770751422.692527,119,ALERT,0.0502018928527832
6569,1770751422.668632,1770751422.7192678,129,CRITICAL,0.05063581466674805
6570,1770751422.6939478,1770751422.7445173,113,ALERT,0.05056953430175781
6571,1770751422.719205,1770751422.76956,122,CRITICAL,0.05035519599914551
6572,1770751422.7447028,1770751422.7953844,113,ALERT,0.05068159103393555
6573,1770751422.7751594,1770751422.8255668,114,ALERT,0.05040740966796875
6574,1770751422.800386,1770751422.8509076,130,CRITICAL,0.0505216121673584
6575,1770751422.8259294,1770751422.8764489,112,ALERT,0.050519466400146484
6576,1770751422.8570411,1770751422.9077346,119,ALERT,0.050693511962890625
6577,1770751422.8762138,1770751422.9266837,125,CRITICAL,0.05046987533569336
6578,1770751422.9009833,1770751422.9515624,113,ALERT,0.050579071044921875
6579,1770751422.9273386,1770751422.9777746,110,ALERT,0.05043601989746094
6580,1770751422.9533718,1770751423.0039263,121,CRITICAL,0.050554513931274414
6581,1770751422.9811642,1770751423.0318503,130,CRITICAL,0.05068612098693848
6582,1770751423.0015552,1770751423.0521405,116,ALERT,0.050585269927978516
6583,1770751423.0223575,1770751423.072807,128,CRITICAL,0.05044960975646973
6584,1770751423.0498548,1770751423.1004097,128,CRITICAL,0.05055499076843262
6585,1770751423.071718,1770751423.122114,111,ALERT,0.050395965576171875
6586,1770751423.1001961,1770751423.1506898,120,ALERT,0.050493717193603516
6587,1770751423.1169508,1770751423.1675034,121,CRITICAL,0.0505526065826416
6588,1770751423.1359048,1770751423.186456,128,CRITICAL,0.05055117607116699
6589,1770751423.1617482,1770751423.212471,111,ALERT,0.05072283744812012
6591,1770751423.2131863,1770751423.26371,120,ALERT,0.05052375793457031
6592,1770751423.2385068,1770751423.2887976,128,CRITICAL,0.050290822982788086
6593,1770751423.263625,1770751423.3140593,113,ALERT,0.05043435096740723
6594,1770751423.2849827,1770751423.3354847,118,ALERT,0.05050206184387207
6595,1770751423.3096986,1770751423.3603408,127,CRITICAL,0.05064225196838379
6596,1770751423.332725,1770751423.3831618,124,CRITICAL,0.05043673515319824
6597,1770751423.3550792,1770751423.405477,130,CRITICAL,0.05039787292480469
6598,1770751423.384014,1770751423.434536,115,ALERT,0.0505220890045166
6599,1770751423.4128735,1770751423.4634013,115,ALERT,0.05052781105041504
6600,1770751423.4377692,1770751423.4885414,112,ALERT,0.05077219009399414
6601,1770751423.4637403,1770751423.5144026,112,ALERT,0.05066227912902832
6602,1770751423.4925265,1770751423.5431871,125,CRITICAL,0.05066061019897461
6603,1770751423.5158694,1770751423.5664485,113,ALERT,0.050579071044921875
6604,1770751423.5381448,1770751423.588443,115,ALERT,0.050298213958740234
6605,1770751423.5633488,1770751423.614019,118,ALERT,0.05067014694213867
6606,1770751423.588015,1770751423.6386669,110,ALERT,0.05065178871154785
6607,1770751423.6137624,1770751423.664285,114,ALERT,0.050522565841674805
6608,1770751423.6446433,1770751423.6952455,124,CRITICAL,0.05060219764709473
6609,1770751423.67353,1770751423.724146,124,CRITICAL,0.050615787506103516
6610,1770751423.6996462,1770751423.750076,110,ALERT,0.0504298210144043
6612,1770751423.7366292,1770751423.787198,120,ALERT,0.05056881904602051
6613,1770751423.755687,1770751423.8060913,113,ALERT,0.05040431022644043
6614,1770751423.7716982,1770751423.8223195,118,ALERT,0.05062127113342285
6615,1770751423.7925282,1770751423.8431203,113,ALERT,0.05059218406677246
6616,1770751423.8221703,1770751423.872474,118,ALERT,0.05030369758605957
6617,1770751423.8508644,1770751423.9012501,111,ALERT,0.05038571357727051
6618,1770751423.872443,1770751423.9230547,114,ALERT,0.05061173439025879
6619,1770751423.9002163,1770751423.9507098,117,ALERT,0.050493478775024414
6620,1770751423.9251208,1770751423.9756882,120,ALERT,0.0505673885345459
6621,1770751423.9554956,1770751424.005904,113,ALERT,0.050408363342285156
6622,1770751423.9762158,1770751424.0268564,130,CRITICAL,0.05064058303833008
6623,1770751424.0026093,1770751424.0530274,116,ALERT,0.05041813850402832
6624,1770751424.0267844,1770751424.07713,112,ALERT,0.050345659255981445
6625,1770751424.053216,1770751424.1039398,121,CRITICAL,0.05072379112243652
6626,1770751424.076174,1770751424.1267378,112,ALERT,0.050563812255859375
6627,1770751424.0950828,1770751424.1457238,119,ALERT,0.05064105987548828
6628,1770751424.1214254,1770751424.1718943,116,ALERT,0.05046892166137695
6629,1770751424.1472423,1770751424.1976962,118,ALERT,0.050453901290893555
6630,1770751424.1711488,1770751424.2215934,110,ALERT,0.050444602966308594
6631,1770751424.1958437,1770751424.246568,126,CRITICAL,0.05072426795959473
6632,1770751424.2220466,1770751424.2725103,120,ALERT,0.05046367645263672
6633,1770751424.2464333,1770751424.296689,126,CRITICAL,0.050255775451660156
6634,1770751424.2722504,1770751424.3226702,114,ALERT,0.05041980743408203
6635,1770751424.2965362,1770751424.3470037,119,ALERT,0.050467491149902344
6637,1770751424.3522766,1770751424.4029336,122,CRITICAL,0.050657033920288086
6638,1770751424.3750224,1770751424.4254127,129,CRITICAL,0.05039024353027344
6639,1770751424.3976214,1770751424.4483194,127,CRITICAL,0.050698041915893555
6640,1770751424.4243002,1770751424.4748604,127,CRITICAL,0.05056023597717285
6641,1770751424.4507632,1770751424.5012212,110,ALERT,0.05045795440673828
6642,1770751424.4761927,1770751424.5267856,110,ALERT,0.050592899322509766
6643,1770751424.5002625,1770751424.550676,119,ALERT,0.05041360855102539
6644,1770751424.5235245,1770751424.5739963,113,ALERT,0.05047178268432617
6645,1770751424.5466306,1770751424.5970845,125,CRITICAL,0.050453901290893555
6646,1770751424.5682642,1770751424.618866,129,CRITICAL,0.05060172080993652
6647,1770751424.5960991,1770751424.6465373,122,CRITICAL,0.05043816566467285
6648,1770751424.6198983,1770751424.6702921,121,CRITICAL,0.05039381980895996
6649,1770751424.6450508,1770751424.695366,113,ALERT,0.050315141677856445
6650,1770751424.6695232,1770751424.7202282,116,ALERT,0.0507049560546875
6651,1770751424.69482,1770751424.745327,125,CRITICAL,0.0505070686340332
6652,1770751424.7200947,1770751424.7707207,124,CRITICAL,0.05062603950500488
6653,1770751424.7476175,1770751424.7978933,122,CRITICAL,0.05027580261230469
6654,1770751424.7704456,1770751424.820645,124,CRITICAL,0.05019950866699219
6655,1770751424.7938228,1770751424.8445172,122,CRITICAL,0.05069446563720703
6656,1770751424.8186193,1770751424.8688984,113,ALERT,0.05027914047241211
6657,1770751424.847969,1770751424.89865,124,CRITICAL,0.05068087577819824
6658,1770751424.876412,1770751424.9270692,123,CRITICAL,0.05065727233886719
6659,1770751424.9034576,1770751424.9538927,117,ALERT,0.05043506622314453
6660,1770751424.9277878,1770751424.9782584,121,CRITICAL,0.050470590591430664
6661,1770751424.955087,1770751425.0056024,130,CRITICAL,0.05051541328430176
6662,1770751424.9872906,1770751425.0375648,123,CRITICAL,0.05027413368225098
6663,1770751425.0122643,1770751425.0628343,117,ALERT,0.050570011138916016
6664,1770751425.0363336,1770751425.0869024,116,ALERT,0.05056881904602051
6665,1770751425.0676923,1770751425.1179662,111,ALERT,0.050273895263671875
6667,1770751425.1160705,1770751425.1666186,110,ALERT,0.05054807662963867
6668,1770751425.1410906,1770751425.1922133,128,CRITICAL,0.05112266540527344
6669,1770751425.1673958,1770751425.2178786,117,ALERT,0.050482749938964844
6670,1770751425.194943,1770751425.2455037,126,CRITICAL,0.050560712814331055
6671,1770751425.2171302,1770751425.2681444,112,ALERT,0.05101418495178223
6672,1770751425.2402675,1770751425.2909684,118,ALERT,0.05070090293884277
6673,1770751425.2682965,1770751425.319007,120,ALERT,0.050710439682006836
6674,1770751425.2943053,1770751425.3447652,112,ALERT,0.050459861755371094
6675,1770751425.316437,1770751425.3672984,126,CRITICAL,0.050861358642578125
6676,1770751425.3403394,1770751425.3911903,110,ALERT,0.050850868225097656
6678,1770751425.395981,1770751425.4464564,114,ALERT,0.050475358963012695
6679,1770751425.41956,1770751425.4701023,110,ALERT,0.050542354583740234
6680,1770751425.4443529,1770751425.4949462,118,ALERT,0.05059337615966797
6681,1770751425.4662113,1770751425.5165138,110,ALERT,0.05030250549316406
6682,1770751425.4952533,1770751425.5457792,128,CRITICAL,0.05052590370178223
6683,1770751425.5203047,1770751425.5707853,126,CRITICAL,0.05048060417175293
6684,1770751425.5495665,1770751425.600235,113,ALERT,0.05066847801208496
6685,1770751425.5754936,1770751425.6261744,130,CRITICAL,0.05068087577819824
6686,1770751425.6000957,1770751425.6506736,113,ALERT,0.05057787895202637
6687,1770751425.6295455,1770751425.6803918,118,ALERT,0.05084633827209473
6688,1770751425.6505315,1770751425.701019,117,ALERT,0.050487518310546875
6689,1770751425.6734807,1770751425.7241008,113,ALERT,0.050620079040527344
6690,1770751425.6973755,1770751425.7480862,112,ALERT,0.05071067810058594
6691,1770751425.721989,1770751425.7725992,117,ALERT,0.05061030387878418
6692,1770751425.744248,1770751425.794662,124,CRITICAL,0.050414085388183594
6693,1770751425.7682104,1770751425.8186967,112,ALERT,0.05048632621765137
6694,1770751425.7931159,1770751425.8436384,123,CRITICAL,0.050522565841674805
6695,1770751425.8162346,1770751425.8669057,112,ALERT,0.05067110061645508
6696,1770751425.8407905,1770751425.8915305,119,ALERT,0.05074000358581543
6697,1770751425.8619497,1770751425.9122584,116,ALERT,0.0503087043762207
6698,1770751425.8851192,1770751425.9356537,71,NORMAL,0.05053448677062988
6699,1770751425.9112427,1770751425.9619274,65,NORMAL,0.05068469047546387
6700,1770751425.9372628,1770751425.9876103,61,NORMAL,0.05034756660461426
6701,1770751425.9621375,1770751426.0124183,78,NORMAL,0.05028080940246582
6702,1770751425.986307,1770751426.0366018,83,NORMAL,0.05029487609863281
6703,1770751426.0100188,1770751426.0602083,85,NORMAL,0.05018949508666992
6704,1770751426.032312,1770751426.0828867,62,NORMAL,0.05057477951049805
6705,1770751426.0596619,1770751426.1101658,70,NORMAL,0.05050396919250488
6707,1770751426.1094198,1770751426.1602616,83,NORMAL,0.0508418083190918
6709,1770751426.1615143,1770751426.2121859,73,NORMAL,0.05067157745361328
6710,1770751426.186896,1770751426.2372885,85,NORMAL,0.05039238929748535
6711,1770751426.2134268,1770751426.2640717,69,NORMAL,0.050644874572753906
6712,1770751426.2397141,1770751426.2902787,71,NORMAL,0.05056452751159668
6714,1770751426.2789485,1770751426.3295538,116,ALERT,0.05060529708862305
6715,1770751426.3036385,1770751426.354183,115,ALERT,0.05054450035095215
6716,1770751426.32789,1770751426.378456,123,CRITICAL,0.05056619644165039
6717,1770751426.3527102,1770751426.4031773,121,CRITICAL,0.05046701431274414
6718,1770751426.3786416,1770751426.42906,114,ALERT,0.05041837692260742
6719,1770751426.402918,1770751426.4534984,121,CRITICAL,0.05058026313781738
6721,1770751426.4493024,1770751426.499807,130,CRITICAL,0.050504446029663086
6723,1770751426.498646,1770751426.549244,118,ALERT,0.0505979061126709
6724,1770751426.5221994,1770751426.5725243,113,ALERT,0.05032491683959961
6725,1770751426.544835,1770751426.5952864,128,CRITICAL,0.05045127868652344
6728,1770751426.6190588,1770751426.6694608,122,CRITICAL,0.050401926040649414
6729,1770751426.6442268,1770751426.6946895,117,ALERT,0.05046272277832031
6730,1770751426.6643238,1770751426.7147691,118,ALERT,0.0504453182220459
6731,1770751426.6948822,1770751426.7452354,110,ALERT,0.050353288650512695
6732,1770751426.7201421,1770751426.770761,125,CRITICAL,0.050618886947631836
6733,1770751426.741963,1770751426.792675,112,ALERT,0.05071210861206055
6734,1770751426.7609186,1770751426.8115768,123,CRITICAL,0.050658226013183594
6735,1770751426.7842293,1770751426.834642,113,ALERT,0.050412654876708984
6736,1770751426.8129325,1770751426.8634827,115,ALERT,0.050550222396850586
6737,1770751426.8306336,1770751426.88104,111,ALERT,0.050406455993652344
6738,1770751426.8523133,1770751426.9028783,119,ALERT,0.05056500434875488
6739,1770751426.876331,1770751426.9269314,114,ALERT,0.050600290298461914
6740,1770751426.89939,1770751426.9499385,127,CRITICAL,0.050548553466796875
6741,1770751426.9244592,1770751426.9748688,117,ALERT,0.050409555435180664
6743,1770751426.9737875,1770751427.0242348,122,CRITICAL,0.05044722557067871
6744,1770751426.9993827,1770751427.0497644,115,ALERT,0.05038166046142578
6745,1770751427.0217137,1770751427.07203,129,CRITICAL,0.05031633377075195
6746,1770751427.0465655,1770751427.0970232,121,CRITICAL,0.05045771598815918
6747,1770751427.0698977,1770751427.1204736,111,ALERT,0.050575971603393555
6748,1770751427.0909235,1770751427.1411715,118,ALERT,0.050247907638549805
6749,1770751427.116389,1770751427.1668684,129,CRITICAL,0.05047941207885742
6750,1770751427.1442833,1770751427.1947358,129,CRITICAL,0.050452470779418945
6751,1770751427.1756184,1770751427.2261865,119,ALERT,0.0505681037902832
6752,1770751427.207093,1770751427.257656,129,CRITICAL,0.05056309700012207
6753,1770751427.2316275,1770751427.2820644,128,CRITICAL,0.050436973571777344
6754,1770751427.2524593,1770751427.3028016,125,CRITICAL,0.05034232139587402
6755,1770751427.2764995,1770751427.3269958,127,CRITICAL,0.05049633979797363
6756,1770751427.3015501,1770751427.3523023,112,ALERT,0.05075216293334961
6757,1770751427.3273888,1770751427.3778164,113,ALERT,0.05042767524719238
6758,1770751427.3546536,1770751427.404977,113,ALERT,0.050323486328125
6759,1770751427.3796308,1770751427.4302478,129,CRITICAL,0.05061697959899902
6760,1770751427.3977458,1770751427.4484472,126,CRITICAL,0.05070137977600098
6761,1770751427.4225438,1770751427.4727728,125,CRITICAL,0.05022907257080078
6762,1770751427.4528239,1770751427.5032015,125,CRITICAL,0.050377607345581055
6763,1770751427.4765332,1770751427.5273333,113,ALERT,0.05080008506774902
6764,1770751427.5016732,1770751427.5525923,123,CRITICAL,0.0509190559387207
6765,1770751427.5270805,1770751427.577504,121,CRITICAL,0.050423383712768555
6766,1770751427.5527391,1770751427.6033452,119,ALERT,0.05060601234436035
6767,1770751427.5773637,1770751427.6279922,129,CRITICAL,0.0506284236907959
6768,1770751427.6057086,1770751427.6564486,116,ALERT,0.05074000358581543
6769,1770751427.6324713,1770751427.6830852,122,CRITICAL,0.0506138801574707
6770,1770751427.6587086,1770751427.7092018,113,ALERT,0.05049324035644531
6771,1770751427.6831124,1770751427.733474,129,CRITICAL,0.05036163330078125
6772,1770751427.7112467,1770751427.7617981,125,CRITICAL,0.050551414489746094
6773,1770751427.7426097,1770751427.7929428,116,ALERT,0.05033302307128906
6774,1770751427.764403,1770751427.81458,112,ALERT,0.05017685890197754
6775,1770751427.7891092,1770751427.8396318,119,ALERT,0.050522565841674805
6776,1770751427.8144403,1770751427.86491,130,CRITICAL,0.05046963691711426
6777,1770751427.8385472,1770751427.888999,111,ALERT,0.05045175552368164
6779,1770751427.8896143,1770751427.9404023,122,CRITICAL,0.050787925720214844
6780,1770751427.9162922,1770751427.9669964,113,ALERT,0.050704240798950195
6781,1770751427.9453957,1770751427.9960146,124,CRITICAL,0.050618886947631836
6782,1770751427.9688904,1770751428.019638,128,CRITICAL,0.05074763298034668
6783,1770751427.9941983,1770751428.0445366,117,ALERT,0.0503382682800293
6784,1770751428.0193932,1770751428.0696402,120,ALERT,0.0502469539642334
6785,1770751428.0439444,1770751428.0942285,122,CRITICAL,0.05028414726257324
6787,1770751428.0938344,1770751428.1441486,122,CRITICAL,0.05031418800354004
6788,1770751428.118408,1770751428.1688945,115,ALERT,0.05048656463623047
6789,1770751428.1421516,1770751428.1925235,128,CRITICAL,0.05037188529968262
6790,1770751428.164635,1770751428.2151163,129,CRITICAL,0.050481319427490234
6791,1770751428.191616,1770751428.242154,122,CRITICAL,0.050537824630737305
6792,1770751428.2123704,1770751428.2630918,119,ALERT,0.05072140693664551
6793,1770751428.2354226,1770751428.2858303,124,CRITICAL,0.05040764808654785
6794,1770751428.2628808,1770751428.3134193,117,ALERT,0.05053853988647461
6795,1770751428.286048,1770751428.336405,110,ALERT,0.05035710334777832
6796,1770751428.309553,1770751428.3601763,130,CRITICAL,0.050623416900634766
6797,1770751428.335159,1770751428.3856108,121,CRITICAL,0.05045175552368164
6799,1770751428.3815887,1770751428.4322562,120,ALERT,0.050667524337768555
6800,1770751428.406395,1770751428.4566224,118,ALERT,0.05022740364074707
6801,1770751428.4363894,1770751428.4869535,124,CRITICAL,0.05056405067443848
6802,1770751428.4603333,1770751428.5108135,124,CRITICAL,0.05048012733459473
6804,1770751428.5026536,1770751426.0797377,128,CRITICAL,-2.4229159355163574
6805,1770751426.0513906,1770751426.101858,118,ALERT,0.05046725273132324
