timestamp,active_devices,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,queue_length,packets_per_window,network_condition
1773166571.362,2,1024.0,512.0,0.5,3.736016,7.560794,2,4,Critical
1773166571.367,1,256.0,256.0,0.0,0.078253,7.655533,0,1,Critical
1773166571.372,1,512.0,256.0,0.5,0.036096,7.619437,1,2,Critical
1773166571.376,1,1280.0,256.0,0.8,0.099546,7.519891,4,5,Critical
1773166571.378,1,256.0,256.0,0.0,0.097992,7.602155,0,1,Critical
1773166571.385,1,1024.0,256.0,0.75,7.425238,7.600342,3,4,Critical
1773166571.396,1,256.0,256.0,0.0,0.075232,7.640882,0,1,Critical
1773166571.399,1,1792.0,256.0,0.857143,0.070422,7.57046,6,7,Critical
1773166571.4,2,512.0,512.0,0.0,0.04065,7.572344,0,2,Critical
1773166571.401,1,256.0,256.0,0.0,0.008056,7.562404,0,1,Critical
1773166571.408,1,512.0,256.0,0.5,0.017845,7.582497,1,2,Critical
1773166571.41,1,1024.0,256.0,0.75,0.009398,7.592757,3,4,Critical
1773166571.412,1,512.0,256.0,0.5,7.450273,7.657227,1,2,Critical
1773166571.415,1,512.0,256.0,0.5,0.011029,7.557325,1,2,Critical
1773166571.48,7,9216.0,4352.0,0.527778,0.915771,6.742023,19,36,Critical
1773166576.348,8,1361920.0,425728.0,0.687406,0.323353,-0.030028,3657,5320,Critical
1773166576.352,1,2304.0,256.0,0.888889,7.35434,7.611205,8,9,Critical
1773166576.354,1,512.0,256.0,0.5,0.018304,7.592901,1,2,Critical
1773166576.36,1,256.0,256.0,0.0,7.483969,7.589761,0,1,Critical
1773166576.362,2,512.0,512.0,0.0,3.792417,7.652149,0,2,Critical
1773166576.367,1,2816.0,256.0,0.909091,0.111371,7.542056,10,11,Critical
1773166576.369,1,2048.0,256.0,0.875,0.084059,7.502626,7,8,Critical
1773166576.369,2,1024.0,512.0,0.5,7.450267,7.563614,2,4,Critical
1773166576.371,1,256.0,256.0,0.0,0.035768,7.577824,0,1,Critical
1773166576.379,1,512.0,256.0,0.5,0.012437,7.565387,1,2,Critical
1773166576.379,2,768.0,512.0,0.333333,0.051944,7.544879,1,3,Critical
1773166576.381,1,256.0,256.0,0.0,0.044709,7.56741,0,1,Critical
1773166576.387,1,2560.0,256.0,0.9,7.322387,7.573088,9,10,Critical
1773166576.391,1,256.0,256.0,0.0,0.02429,7.597378,0,1,Critical
1773166576.392,1,256.0,256.0,0.0,0.002765,7.543308,0,1,Critical
1773166576.396,1,256.0,256.0,0.0,0.016299,7.52701,0,1,Critical
1773166576.4,1,256.0,256.0,0.0,0.039709,7.607118,0,1,Critical
1773166576.401,1,256.0,256.0,0.0,0.022342,7.629461,0,1,Critical
1773166576.405,1,512.0,256.0,0.5,0.016554,7.617946,1,2,Critical
1773166576.476,7,16896.0,5632.0,0.666667,1.737518,5.886292,44,66,Critical
1773166581.348,8,1375744.0,431104.0,0.686639,0.274693,-0.019279,3690,5374,Critical
1773166581.353,1,256.0,256.0,0.0,7.539608,7.602656,0,1,Critical
1773166581.355,1,1536.0,256.0,0.833333,0.06106,7.541596,5,6,Critical
1773166581.357,2,5888.0,512.0,0.913043,7.34935,7.550161,21,23,Critical
1773166581.359,1,256.0,256.0,0.0,7.463636,7.645667,0,1,Critical
1773166581.36,1,768.0,256.0,0.666667,0.029248,7.492684,2,3,Critical
1773166581.366,1,256.0,256.0,0.0,0.069394,7.562078,0,1,Critical
1773166581.367,1,256.0,256.0,0.0,0.04343,7.585027,0,1,Critical
1773166581.371,2,512.0,512.0,0.0,3.785153,7.584946,0,2,Critical
1773166581.376,1,256.0,256.0,0.0,0.045171,7.562053,0,1,Critical
1773166581.377,1,512.0,256.0,0.5,0.011554,7.57269,1,2,Critical
1773166581.382,1,256.0,256.0,0.0,0.065184,7.643575,0,1,Critical
1773166581.391,1,256.0,256.0,0.0,0.044689,7.629716,0,1,Critical
1773166581.393,1,512.0,256.0,0.5,7.376943,7.57666,1,2,Critical
1773166581.395,1,1024.0,256.0,0.75,0.036985,7.592731,3,4,Critical
1773166581.396,1,768.0,256.0,0.666667,0.031091,7.561639,2,3,Critical
1773166581.396,1,256.0,256.0,0.0,0.045692,7.608359,0,1,Critical
1773166581.401,2,2048.0,512.0,0.75,0.021479,7.540379,6,8,Critical
1773166581.406,1,256.0,256.0,0.0,0.119914,7.643855,0,1,Critical
1773166581.477,7,21248.0,5888.0,0.722892,1.358271,6.953988,60,83,Critical
1773166586.35,8,1322752.0,409344.0,0.690536,0.270112,-0.047478,3568,5167,Critical
1773166586.351,1,768.0,256.0,0.666667,7.398341,7.706069,2,3,Critical
1773166586.355,1,256.0,256.0,0.0,7.420499,7.720311,0,1,Critical
1773166586.356,1,768.0,256.0,0.666667,7.428849,7.720569,2,3,Critical
1773166586.366,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773166586.37,1,512.0,256.0,0.5,7.40015,7.75105,1,2,Critical
1773166586.376,2,3584.0,768.0,0.785714,5.025373,7.842521,11,14,Critical
1773166586.377,1,4864.0,256.0,0.947368,0.209713,7.688993,18,19,Critical
1773166586.378,1,256.0,256.0,0.0,0.001729,7.722298,0,1,Critical
1773166586.38,1,1536.0,256.0,0.833333,7.382834,7.794756,5,6,Critical
1773166586.384,1,256.0,256.0,0.0,0.069674,7.758667,0,1,Critical
1773166586.391,1,256.0,256.0,0.0,0.075049,7.826099,0,1,Critical
1773166586.4,1,512.0,256.0,0.5,7.446137,7.718236,1,2,Critical
1773166586.402,2,1024.0,512.0,0.5,0.048249,7.744134,2,4,Critical
1773166586.404,1,3072.0,256.0,0.916667,0.109193,7.736791,11,12,Critical
1773166586.408,1,512.0,256.0,0.5,0.01251,7.782246,1,2,Critical
1773166586.411,1,256.0,256.0,0.0,0.074618,7.796916,0,1,Critical
1773166586.413,1,256.0,256.0,0.0,0.205215,7.911283,0,1,Critical
1773166586.416,1,256.0,256.0,0.0,0.08701,7.883926,0,1,Critical
1773166586.478,6,15872.0,4608.0,0.709677,0.077136,7.76754,44,62,Critical
1773166591.351,8,1796096.0,480256.0,0.732611,0.386157,0.113078,5140,7016,Critical
1773166591.363,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773166591.367,1,768.0,256.0,0.666667,7.403365,7.720313,2,3,Critical
1773166591.368,1,256.0,256.0,0.0,0.145739,7.866051,0,1,Critical
1773166591.378,1,256.0,256.0,0.0,0.109557,7.847624,0,1,Critical
1773166591.38,1,256.0,256.0,0.0,7.538583,7.92685,0,1,Critical
1773166591.382,1,256.0,256.0,0.0,7.564187,7.821227,0,1,Critical
1773166591.387,1,1024.0,256.0,0.75,0.036976,7.784251,3,4,Critical
1773166591.388,1,2560.0,256.0,0.9,0.1053,7.678952,9,10,Critical
1773166591.396,1,256.0,256.0,0.0,7.636394,7.790286,0,1,Critical
1773166591.397,1,4608.0,256.0,0.944444,0.175892,7.750957,17,18,Critical
1773166591.398,1,1536.0,256.0,0.833333,0.105888,7.741736,5,6,Critical
1773166591.408,1,256.0,256.0,0.0,0.010394,7.779892,0,1,Critical
1773166591.409,1,512.0,256.0,0.5,0.000143,7.865909,1,2,Critical
1773166591.412,2,512.0,512.0,0.0,0.105632,7.820587,0,2,Critical
1773166591.414,1,512.0,256.0,0.5,0.018385,7.800988,1,2,Critical
1773166591.418,1,2048.0,256.0,0.875,0.082021,7.739779,7,8,Critical
1773166591.425,3,2048.0,768.0,0.625,2.504808,7.785693,5,8,Critical
1773166591.432,1,256.0,256.0,0.0,0.081017,7.820796,0,1,Critical
1773166591.476,7,17664.0,3328.0,0.811594,0.677761,7.791725,56,69,Critical
1773166596.35,1,256.0,256.0,0.0,7.511494,7.875271,0,1,Critical
1773166596.35,8,1782016.0,471296.0,0.735527,0.389924,0.121657,5120,6961,Critical
1773166596.352,1,512.0,256.0,0.5,7.463485,7.842923,1,2,Critical
1773166596.354,2,2816.0,512.0,0.818182,3.784952,7.750069,9,11,Critical
1773166596.355,1,256.0,256.0,0.0,0.148928,7.8989,0,1,Critical
1773166596.355,1,3328.0,256.0,0.923077,0.131802,7.743469,12,13,Critical
1773166596.356,1,256.0,256.0,0.0,0.064682,7.814848,0,1,Critical
1773166596.365,1,2816.0,256.0,0.909091,0.105986,7.792914,10,11,Critical
1773166596.366,1,1024.0,256.0,0.75,7.489472,7.762505,3,4,Critical
1773166596.367,1,256.0,256.0,0.0,0.043977,7.836891,0,1,Critical
1773166596.372,1,256.0,256.0,0.0,0.015807,7.852698,0,1,Critical
1773166596.373,1,1792.0,256.0,0.857143,7.364313,7.772376,6,7,Critical
1773166596.377,1,4864.0,256.0,0.947368,0.198011,7.654687,18,19,Critical
1773166596.377,2,1792.0,512.0,0.714286,0.080082,7.754783,5,7,Critical
1773166596.378,1,512.0,256.0,0.5,7.465867,7.726207,1,2,Critical
1773166596.379,1,256.0,256.0,0.0,0.192359,7.935827,0,1,Critical
1773166596.38,1,256.0,256.0,0.0,0.105614,7.759079,0,1,Critical
1773166596.381,1,7680.0,256.0,0.966667,0.319505,7.616322,29,30,Critical
1773166596.385,1,256.0,256.0,0.0,0.136425,7.791112,0,1,Critical
1773166596.482,8,30208.0,9216.0,0.694915,0.490648,7.796311,82,118,Critical
1773166601.357,8,1825792.0,471040.0,0.742008,0.392311,0.106005,5292,7132,Critical
1773166601.358,1,256.0,256.0,0.0,7.528501,7.894199,0,1,Critical
1773166601.363,1,256.0,256.0,0.0,7.484078,7.770556,0,1,Critical
1773166601.366,1,256.0,256.0,0.0,7.549741,7.878187,0,1,Critical
1773166601.367,1,256.0,256.0,0.0,0.214168,7.984724,0,1,Critical
1773166601.369,1,768.0,256.0,0.666667,0.058422,7.819765,2,3,Critical
1773166601.375,1,768.0,256.0,0.666667,7.425637,7.669152,2,3,Critical
1773166601.375,1,1536.0,256.0,0.833333,0.128561,7.691204,5,6,Critical
1773166601.377,1,512.0,256.0,0.5,7.311131,7.6681,1,2,Critical
1773166601.377,1,256.0,256.0,0.0,7.542271,7.802899,0,1,Critical
1773166601.382,1,1536.0,256.0,0.833333,0.09916,7.795039,5,6,Critical
1773166601.384,1,7424.0,256.0,0.965517,0.296464,7.68826,28,29,Critical
1773166601.393,1,256.0,256.0,0.0,7.515716,7.802282,0,1,Critical
1773166601.396,1,256.0,256.0,0.0,0.034721,7.829761,0,1,Critical
1773166601.396,1,256.0,256.0,0.0,0.155162,7.824314,0,1,Critical
1773166601.397,2,768.0,512.0,0.333333,0.08111,7.78927,1,3,Critical
1773166601.4,1,512.0,256.0,0.5,0.03831,7.750681,1,2,Critical
1773166601.408,1,256.0,256.0,0.0,0.055977,7.85826,0,1,Critical
1773166601.413,1,256.0,256.0,0.0,0.058613,7.882926,0,1,Critical
1773166601.481,6,17152.0,5120.0,0.701493,0.071129,7.770041,47,67,Critical
1773166606.365,8,1836800.0,473088.0,0.742439,0.317772,0.126417,5327,7175,Critical
1773166606.367,1,256.0,256.0,0.0,7.461867,7.821956,0,1,Critical
1773166606.37,1,256.0,256.0,0.0,0.127836,7.854799,0,1,Critical
1773166606.373,1,512.0,256.0,0.5,7.532685,7.870596,1,2,Critical
1773166606.377,1,512.0,256.0,0.5,7.441609,7.769394,1,2,Critical
1773166606.381,1,256.0,256.0,0.0,7.494021,7.805338,0,1,Critical
1773166606.384,1,2048.0,256.0,0.875,0.08312,7.722218,7,8,Critical
1773166606.39,1,512.0,256.0,0.5,7.404091,7.757973,1,2,Critical
1773166606.392,1,256.0,256.0,0.0,0.005313,7.764081,0,1,Critical
1773166606.392,1,1024.0,256.0,0.75,0.032913,7.689305,3,4,Critical
1773166606.393,1,1280.0,256.0,0.8,0.079863,7.774935,4,5,Critical
1773166606.394,1,256.0,256.0,0.0,0.018938,7.745143,0,1,Critical
1773166606.395,1,1024.0,256.0,0.75,0.014415,7.807541,3,4,Critical
1773166606.396,1,256.0,256.0,0.0,0.021371,7.828912,0,1,Critical
1773166606.397,2,3840.0,512.0,0.866667,0.0806,7.693946,13,15,Critical
1773166606.399,1,1792.0,256.0,0.857143,7.35141,7.696473,6,7,Critical
1773166606.402,1,256.0,256.0,0.0,0.014772,7.719514,0,1,Critical
1773166606.412,1,256.0,256.0,0.0,0.105773,7.825288,0,1,Critical
1773166606.418,1,768.0,256.0,0.666667,0.03626,7.738675,2,3,Critical
1773166606.476,6,12800.0,3840.0,0.7,0.568507,7.749433,35,50,Critical
1773166611.366,8,1870848.0,474368.0,0.746442,0.335834,0.162576,5455,7308,Critical
1773166611.373,1,2048.0,256.0,0.875,0.162973,7.678269,7,8,Critical
1773166611.373,1,256.0,256.0,0.0,7.507691,7.721923,0,1,Critical
1773166611.377,2,512.0,512.0,0.0,7.489719,7.80708,0,2,Critical
1773166611.377,1,256.0,256.0,0.0,0.025753,7.747677,0,1,Critical
1773166611.383,1,1024.0,256.0,0.75,7.419582,7.686611,3,4,Critical
1773166611.39,1,256.0,256.0,0.0,0.233636,7.969512,0,1,Critical
1773166611.392,1,256.0,256.0,0.0,0.132323,7.818934,0,1,Critical
1773166611.393,1,256.0,256.0,0.0,0.040822,7.71909,0,1,Critical
1773166611.398,1,256.0,256.0,0.0,0.113356,7.832446,0,1,Critical
1773166611.399,1,256.0,256.0,0.0,0.021291,7.853737,0,1,Critical
1773166611.402,1,768.0,256.0,0.666667,0.009949,7.737727,2,3,Critical
1773166611.403,1,2304.0,256.0,0.888889,0.093059,7.644669,8,9,Critical
1773166611.406,1,256.0,256.0,0.0,0.048396,7.902134,0,1,Critical
1773166611.411,1,256.0,256.0,0.0,0.0389,7.857834,0,1,Critical
1773166611.412,1,256.0,256.0,0.0,0.147753,7.792422,0,1,Critical
1773166611.415,1,6656.0,512.0,0.923077,0.1247,7.742169,24,26,Critical
1773166611.416,1,256.0,256.0,0.0,7.441044,7.708901,0,1,Critical
1773166611.416,1,512.0,256.0,0.5,7.436154,7.773093,1,2,Critical
1773166611.477,7,19968.0,4608.0,0.769231,0.500069,7.775188,60,78,Critical
1773166616.37,8,1425664.0,438272.0,0.692584,0.36119,0.007764,3857,5569,Critical
1773166616.372,1,256.0,256.0,0.0,0.023562,7.586637,0,1,Critical
1773166616.382,1,1280.0,256.0,0.8,7.409602,7.596201,4,5,Critical
1773166616.383,1,256.0,256.0,0.0,0.063078,7.65928,0,1,Critical
1773166616.385,1,3072.0,256.0,0.916667,0.123317,7.535963,11,12,Critical
1773166616.385,1,256.0,256.0,0.0,7.451625,7.616204,0,1,Critical
1773166616.391,1,256.0,256.0,0.0,0.040061,7.626697,0,1,Critical
1773166616.392,1,256.0,256.0,0.0,0.080472,7.616435,0,1,Critical
1773166616.394,1,256.0,256.0,0.0,0.012811,7.629245,0,1,Critical
1773166616.397,1,256.0,256.0,0.0,0.00484,7.621857,0,1,Critical
1773166616.403,1,256.0,256.0,0.0,7.462087,7.557627,0,1,Critical
1773166616.403,1,768.0,512.0,0.333333,3.743205,7.641021,1,3,Critical
1773166616.406,1,1024.0,256.0,0.75,7.41954,7.592063,3,4,Critical
1773166616.407,1,256.0,256.0,0.0,0.071909,7.693766,0,1,Critical
1773166616.408,1,768.0,256.0,0.666667,0.057722,7.593577,2,3,Critical
1773166616.408,1,256.0,256.0,0.0,0.107967,7.665594,0,1,Critical
1773166616.41,1,256.0,256.0,0.0,0.045161,7.637224,0,1,Critical
1773166616.421,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773166616.422,1,768.0,256.0,0.666667,0.048139,7.617455,2,3,Critical
1773166616.485,8,14592.0,3840.0,0.736842,2.027488,7.120777,42,57,Critical
1773166621.37,8,1191424.0,413184.0,0.653202,0.275181,0.0254,3040,4654,Critical
1773166621.372,1,2816.0,256.0,0.909091,0.112296,7.572095,10,11,Critical
1773166621.377,1,256.0,256.0,0.0,0.046811,7.618906,0,1,Critical
1773166621.378,1,512.0,256.0,0.5,7.435355,7.630805,1,2,Critical
1773166621.383,1,256.0,256.0,0.0,0.026764,7.645669,0,1,Critical
1773166621.386,1,256.0,256.0,0.0,7.496569,7.696037,0,1,Critical
1773166621.386,1,1024.0,256.0,0.75,7.434772,7.647367,3,4,Critical
1773166621.389,1,1280.0,256.0,0.8,0.04667,7.598999,4,5,Critical
1773166621.395,1,256.0,256.0,0.0,0.147184,7.746183,0,1,Critical
1773166621.395,1,512.0,256.0,0.5,0.012184,7.635183,1,2,Critical
1773166621.399,1,256.0,256.0,0.0,7.465417,7.538838,0,1,Critical
1773166621.399,1,512.0,256.0,0.5,7.461585,7.604028,1,2,Critical
1773166621.401,1,2560.0,256.0,0.9,0.098158,7.537025,9,10,Critical
1773166621.405,1,256.0,256.0,0.0,0.035585,7.57261,0,1,Critical
1773166621.409,1,256.0,256.0,0.0,0.066863,7.639473,0,1,Critical
1773166621.412,3,3584.0,768.0,0.785714,2.502352,7.625745,11,14,Critical
1773166621.414,1,2304.0,256.0,0.888889,0.092365,7.571424,8,9,Critical
1773166621.416,1,256.0,256.0,0.0,0.015966,7.587152,0,1,Critical
1773166621.427,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773166621.477,7,10752.0,4608.0,0.571429,0.05244,7.63543,24,42,Critical
1773166626.379,1,256.0,256.0,0.0,7.564453,7.669771,0,1,Critical
1773166626.379,8,1247744.0,431104.0,0.654493,0.248337,-0.016072,3190,4874,Critical
1773166626.381,1,256.0,256.0,0.0,7.467954,7.63883,0,1,Critical
1773166626.385,1,256.0,256.0,0.0,0.05712,7.69595,0,1,Critical
1773166626.39,1,1024.0,256.0,0.75,0.070997,7.598774,3,4,Critical
1773166626.394,2,2304.0,512.0,0.777778,3.760916,7.619334,7,9,Critical
1773166626.4,1,1024.0,256.0,0.75,0.036455,7.584617,3,4,Critical
1773166626.401,1,1536.0,256.0,0.833333,7.363267,7.60923,5,6,Critical
1773166626.403,1,256.0,256.0,0.0,0.023893,7.60851,0,1,Critical
1773166626.407,1,256.0,256.0,0.0,0.037126,7.6359,0,1,Critical
1773166626.413,1,256.0,256.0,0.0,0.054096,7.663326,0,1,Critical
1773166626.422,1,256.0,256.0,0.0,7.474417,7.628272,0,1,Critical
1773166626.425,1,1024.0,256.0,0.75,0.019906,7.588604,3,4,Critical
1773166626.429,2,512.0,512.0,0.0,3.773805,7.640749,0,2,Critical
1773166626.437,1,2048.0,256.0,0.875,0.075987,7.590307,7,8,Critical
1773166626.438,1,768.0,256.0,0.666667,0.037547,7.625779,2,3,Critical
1773166626.443,1,1280.0,512.0,0.6,0.033336,7.579501,3,5,Critical
1773166626.446,1,256.0,256.0,0.0,7.461371,7.619741,0,1,Critical
1773166626.448,1,512.0,256.0,0.5,7.431576,7.56283,1,2,Critical
1773166626.478,5,3328.0,1792.0,0.461538,0.043587,7.639276,6,13,Critical
1773166631.38,8,1201408.0,423680.0,0.647347,0.230087,-0.033615,3038,4693,Critical
1773166631.381,1,512.0,256.0,0.5,7.417823,7.639668,1,2,Critical
1773166631.384,1,512.0,256.0,0.5,7.421297,7.617107,1,2,Critical
1773166631.387,1,256.0,256.0,0.0,7.505464,7.614558,0,1,Critical
1773166631.394,1,512.0,256.0,0.5,7.443706,7.599927,1,2,Critical
1773166631.4,1,256.0,256.0,0.0,7.494376,7.650296,0,1,Critical
1773166631.404,1,512.0,256.0,0.5,0.002984,7.578761,1,2,Critical
1773166631.406,1,256.0,256.0,0.0,0.042264,7.659371,0,1,Critical
1773166631.408,1,1024.0,256.0,0.75,0.055437,7.584231,3,4,Critical
1773166631.409,1,256.0,256.0,0.0,0.109877,7.688638,0,1,Critical
1773166631.412,2,1280.0,512.0,0.6,0.034162,7.602914,3,5,Critical
1773166631.414,1,256.0,256.0,0.0,0.107301,7.683901,0,1,Critical
1773166631.416,1,768.0,256.0,0.666667,0.050674,7.608697,2,3,Critical
1773166631.418,1,2304.0,256.0,0.888889,0.091057,7.592844,8,9,Critical
1773166631.422,1,512.0,256.0,0.5,0.016102,7.576743,1,2,Critical
1773166631.434,0,0.0,0.0,0.0,0.0,0.0,0,0,Critical
1773166631.434,1,256.0,256.0,0.0,0.053457,7.6302,0,1,Critical
1773166631.435,1,1280.0,256.0,0.8,0.025957,7.662682,4,5,Critical
1773166631.439,1,256.0,256.0,0.0,0.007017,7.655664,0,1,Critical
1773166631.477,6,8704.0,2816.0,0.676471,0.720338,7.616918,23,34,Critical
1773166636.383,8,1144576.0,403200.0,0.64773,0.294561,0.029694,2896,4471,Critical
1773166636.383,1,256.0,256.0,0.0,7.51712,7.908733,0,1,Critical
1773166636.39,1,256.0,256.0,0.0,0.047389,7.81893,0,1,Critical
1773166636.395,1,768.0,256.0,0.666667,7.41207,7.807368,2,3,Critical
1773166636.399,1,256.0,256.0,0.0,7.547414,7.888828,0,1,Critical
1773166636.4,1,512.0,256.0,0.5,7.394523,7.801263,1,2,Critical
1773166636.406,1,2304.0,256.0,0.888889,7.401324,7.822512,8,9,Critical
1773166636.406,1,1536.0,256.0,0.833333,0.101686,7.807047,5,6,Critical
1773166636.409,1,256.0,256.0,0.0,0.034966,7.842334,0,1,Critical
1773166636.412,1,256.0,256.0,0.0,0.048012,7.870524,0,1,Critical
1773166636.412,1,256.0,256.0,0.0,0.089032,7.896079,0,1,Critical
1773166636.416,1,2304.0,256.0,0.888889,0.090155,7.780369,8,9,Critical
1773166636.425,1,1792.0,256.0,0.857143,0.047668,7.84116,6,7,Critical
1773166636.428,1,2048.0,256.0,0.875,0.086379,7.754781,7,8,Critical
1773166636.431,2,512.0,512.0,0.0,0.12178,7.889355,0,2,Critical
1773166636.434,1,1280.0,256.0,0.8,0.049703,7.818882,4,5,Critical
1773166636.437,1,512.0,256.0,0.5,0.014477,7.895648,1,2,Critical
1773166636.438,1,256.0,256.0,0.0,0.014915,7.833797,0,1,Critical
1773166636.439,1,1280.0,256.0,0.8,0.076383,7.819696,4,5,Critical
1773166636.475,6,11776.0,3584.0,0.695652,0.585678,7.825032,32,46,Critical
1773166641.388,8,1402368.0,485120.0,0.654071,0.317199,0.2244,3583,5478,Critical
1773166641.39,2,768.0,512.0,0.333333,7.518526,7.870214,1,3,Critical
1773166641.392,1,1280.0,256.0,0.8,7.414511,7.792412,4,5,Critical
1773166641.392,1,512.0,256.0,0.5,7.424292,7.789722,1,2,Critical
1773166641.394,1,256.0,256.0,0.0,0.054592,7.844313,0,1,Critical
1773166641.395,1,256.0,256.0,0.0,0.026173,7.851682,0,1,Critical
1773166641.397,1,256.0,256.0,0.0,0.112318,7.843113,0,1,Critical
1773166641.399,1,256.0,256.0,0.0,0.073575,7.8841,0,1,Critical
1773166641.408,1,768.0,256.0,0.666667,0.049007,7.802675,2,3,Critical
1773166641.408,1,1024.0,256.0,0.75,0.064131,7.850788,3,4,Critical
1773166641.411,1,256.0,256.0,0.0,0.08341,7.875822,0,1,Critical
1773166641.42,1,256.0,256.0,0.0,0.05064,7.926462,0,1,Critical
1773166641.422,1,1792.0,256.0,0.857143,0.050652,7.833448,6,7,Critical
1773166641.424,1,512.0,256.0,0.5,7.453258,7.807252,1,2,Critical
1773166641.428,1,2304.0,256.0,0.888889,0.086914,7.839548,8,9,Critical
1773166641.429,1,768.0,256.0,0.666667,0.030239,7.812874,2,3,Critical
1773166641.433,1,256.0,256.0,0.0,0.025961,7.865509,0,1,Critical
1773166641.436,1,256.0,256.0,0.0,0.007489,7.858019,0,1,Critical
1773166641.438,2,768.0,512.0,0.333333,0.027836,7.864743,1,3,Critical
1773166641.477,5,7936.0,2304.0,0.709677,0.052573,7.805215,22,31,Critical
1773166646.39,8,1401856.0,488960.0,0.651205,0.237711,0.208913,3566,5476,Critical
1773166646.391,1,512.0,256.0,0.5,7.37269,7.761708,1,2,Critical
1773166646.393,1,256.0,256.0,0.0,7.505601,7.833512,0,1,Critical
1773166646.395,1,1536.0,256.0,0.833333,7.335818,7.783068,5,6,Critical
1773166646.397,1,1024.0,256.0,0.75,0.080405,7.702663,3,4,Critical
1773166646.397,1,256.0,256.0,0.0,0.059417,7.821125,0,1,Critical
1773166646.4,1,256.0,256.0,0.0,0.031356,7.797335,0,1,Critical
1773166646.403,1,1280.0,256.0,0.8,7.406175,7.776603,4,5,Critical
1773166646.408,1,256.0,256.0,0.0,0.015238,7.761366,0,1,Critical
1773166646.411,2,1024.0,512.0,0.5,3.711874,7.79412,2,4,Critical
1773166646.413,1,768.0,256.0,0.666667,0.01212,7.821392,2,3,Critical
1773166646.415,1,256.0,256.0,0.0,7.41644,7.850108,0,1,Critical
1773166646.415,1,1024.0,256.0,0.75,0.038402,7.780494,3,4,Critical
1773166646.416,1,256.0,256.0,0.0,0.090742,7.852107,0,1,Critical
1773166646.424,1,2048.0,256.0,0.875,0.072507,7.748884,7,8,Critical
1773166646.426,1,256.0,256.0,0.0,0.010509,7.841599,0,1,Critical
1773166646.43,1,768.0,256.0,0.666667,0.12399,7.697135,2,3,Critical
1773166646.433,1,768.0,256.0,0.666667,0.039847,7.729497,2,3,Critical
1773166646.439,2,1280.0,512.0,0.6,0.055142,7.754254,3,5,Critical
1773166646.479,6,6656.0,3072.0,0.538462,0.658976,7.80968,14,26,Critical
1773166651.395,8,1382656.0,485888.0,0.648584,0.258367,0.208667,3503,5401,Critical
1773166651.397,1,768.0,256.0,0.666667,7.417412,7.857902,2,3,Critical
1773166651.399,1,2816.0,256.0,0.909091,0.113287,7.744615,10,11,Critical
1773166651.4,2,512.0,512.0,0.0,0.127656,7.878744,0,2,Critical
1773166651.401,1,256.0,256.0,0.0,7.444387,7.85141,0,1,Critical
1773166651.403,1,256.0,256.0,0.0,7.402025,7.764102,0,1,Critical
1773166651.405,1,512.0,256.0,0.5,7.429367,7.776349,1,2,Critical
1773166651.407,1,512.0,256.0,0.5,7.423627,7.727866,1,2,Critical
1773166651.409,1,1536.0,256.0,0.833333,0.114727,7.792042,5,6,Critical
1773166651.409,1,256.0,256.0,0.0,0.029905,7.880624,0,1,Critical
1773166651.414,1,256.0,256.0,0.0,0.089331,7.817197,0,1,Critical
1773166651.415,1,1280.0,256.0,0.8,0.03839,7.813019,4,5,Critical
1773166651.416,1,256.0,256.0,0.0,7.559805,7.896713,0,1,Critical
1773166651.424,1,512.0,256.0,0.5,0.011825,7.801194,1,2,Critical
1773166651.425,1,256.0,256.0,0.0,0.009196,7.808002,0,1,Critical
1773166651.429,1,1280.0,256.0,0.8,0.032352,7.848272,4,5,Critical
1773166651.43,1,256.0,256.0,0.0,7.489936,7.842608,0,1,Critical
1773166651.435,1,512.0,256.0,0.5,0.031744,7.776257,1,2,Critical
1773166651.437,1,256.0,256.0,0.0,0.018491,7.866763,0,1,Critical
1773166651.476,5,7168.0,2048.0,0.714286,0.076037,7.806917,20,28,Critical
1773166656.402,8,1370624.0,485120.0,0.646059,0.275072,0.243594,3459,5354,Unstable
1773166656.404,2,768.0,512.0,0.333333,3.696221,7.815706,1,3,Unstable
1773166656.406,1,768.0,256.0,0.666667,7.354619,7.758792,2,3,Unstable
1773166656.408,1,256.0,256.0,0.0,0.109274,7.868065,0,1,Unstable
1773166656.414,1,256.0,256.0,0.0,7.509397,7.831623,0,1,Unstable
1773166656.419,1,2048.0,256.0,0.875,7.411303,7.836492,7,8,Unstable
1773166656.42,1,768.0,256.0,0.666667,0.030242,7.806251,2,3,Unstable
1773166656.421,1,256.0,256.0,0.0,0.068374,7.899998,0,1,Unstable
1773166656.424,1,2304.0,256.0,0.888889,0.073257,7.773244,8,9,Unstable
1773166656.426,1,768.0,256.0,0.666667,7.503807,7.839696,2,3,Unstable
1773166656.428,1,768.0,256.0,0.666667,0.059481,7.780214,2,3,Unstable
1773166656.429,2,512.0,512.0,0.0,0.07828,7.871512,0,2,Unstable
1773166656.436,2,3072.0,512.0,0.833333,3.795575,7.856182,10,12,Unstable
